abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,5a70af8c10f40f00018be864,1064,By SOPAN DEB,article,‘Beirut’ Trailer Was Supposed to Thrill. It Didn’t.,"['Movies', 'Beirut (Movie)', 'Gilroy, Tony', 'Anderson, Brad (1964- )', 'Hamm, Jon', 'Morocco', 'Lebanon']",68,Culture,2,2018-01-30 17:46:46,Unknown,"A trailer for the new movie, starring Jon Hamm, has been the subject of scathing criticism. Detractors say it stereotypes and dehumanizes Arabs.",The New York Times,News,https://www.nytimes.com/2018/01/30/movies/beirut-trailer-jon-hamm-tony-gilroy.html
,5a70acb510f40f00018be85c,1189,By CECILIA KANG,article,Worker Who Sent Missile Alert Had Confused Drills for the Real Thing Before,"['Hawaii', 'Hawaii Emergency Management Agency', 'False Alarms', 'Security and Warning Systems', 'Government Employees', 'Federal Communications Commission']",68,Business,19,2018-01-30 17:34:39,Unknown,"The false warning on Jan. 13, which touched off panic and confusion, happened when an employee with a poor work record misinterpreted instructions, a state report said.",The New York Times,News,https://www.nytimes.com/2018/01/30/technology/fcc-hawaii-missile-alert.html
,5a70a17f10f40f00018be830,1285,By PETE WELLS,article,Where Food Has to Compete for Attention,"['Restaurants', 'Japanese Food (Cuisine)', 'Major Food Group', 'Carbone, Mario', 'Torrisi, Rich', 'Lobster Club']",67,Dining,5,2018-01-30 16:46:49,Unknown,"For the first time, a Major Food Group menu doesn’t quite measure up to its restaurant’s busy spectacle.",The New York Times,Review,https://www.nytimes.com/2018/01/30/dining/the-lobster-club-review.html
,5a70915310f40f00018be7f6,1080,By RONI CARYN RABIN,article,What Drives Night Food Binges?,"['Eating Disorders', 'Hormones', 'Weight', 'Obesity', 'Food', 'Anxiety and Stress', 'Exercise']",68,Well,4,2018-01-30 15:37:49,Eat,Overweight binge eaters may be particularly susceptible to the influence of fluctuations in appetite-regulating hormones.,The New York Times,News,https://www.nytimes.com/2018/01/30/well/eat/binge-eating-at-night-your-hormones-may-be-to-blame.html
,5a70912a10f40f00018be7f5,1000,By LISA W. FODERARO,article,Westchester Seat May Alter Albany’s Math  ,"['Elections, State Legislature', 'Astorino, Robert P', 'Latimer, George S', 'Mayer, Shelley B', 'Schorr, Daniel', 'Westchester County (NY)', 'New York State', 'Khojasteh, Sarmad']",67,Metro,20,2018-01-30 15:37:09,Unknown,"A special election is needed to fill the State Senate seat left vacant by George Latimer, a Democrat, who won the race for Westchester County executive.",The New York Times,News,https://www.nytimes.com/2018/01/30/nyregion/westchester-democrats.html
,5a708d4710f40f00018be7e8,5067,By THE NEW YORK TIMES,article,Unknown,"['Trump, Donald J', 'State of the Union Message (US)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Special Prosecutors (Independent Counsel)']",68,Washington,0,2018-01-30 15:20:34,Politics,"President Trump delivered his first State of the Union address, followed by Representative Joseph Kennedy III’s response for the Democrats.",The New York Times,News,https://www.nytimes.com/2018/01/30/us/politics/trump-state-of-the-union.html
,5a707a5810f40f00018be7af,1054,By MATT STEVENS,article,Unknown,[],66,National,0,2018-01-30 13:59:47,Unknown,"Tuesday: Chief Charlie Beck calls it quits, a potential overhaul at the University of California, and a Padre makes the Hall of Fame.",The New York Times,briefing,https://www.nytimes.com/2018/01/30/us/california-today-los-angeless-police-chief-says-its-the-right-time-to-retire.html
,5a7075f610f40f00018be7a1,890,By RAPHAEL MINDER,article,Catalonia Delays Vote on President,"['Puigdemont, Carles (1962- )', 'Rajoy, Mariano', 'Catalonia (Spain)', 'Spain', 'Secession and Independence Movements', 'Legislatures and Parliaments']",68,Foreign,9,2018-01-30 13:41:06,Europe,"Carles Puigdemont, the separatist leader, is in Belgium and faces criminal charges in Spain. But he is the only candidate regional lawmakers will consider.",The New York Times,News,https://www.nytimes.com/2018/01/30/world/europe/spain-catalonia-carles-puigdemont.html
,5a70723a10f40f00018be796,836,By KATHARINE Q. SEELYE,article,"In Reply, a Bilingual Salvo From Kennedy","['State of the Union Message (US)', 'Democratic Party', 'Kennedy, Joseph P III']",68,National,15,2018-01-30 13:25:10,Unknown,"Mr. Kennedy, a scion of the political dynasty, said the Trump administration was “a rebuke of our highest American ideal — that we are all worthy.”",The New York Times,News,https://www.nytimes.com/2018/01/30/us/joseph-kennedy-democratic-response.html
,5a70693710f40f00018be777,1741,"By NICK WINGFIELD, KATIE THOMAS and REED ABELSON",article,"3 Giants Form Health Alliance, Rocking Insurers","['Amazon.com Inc', 'Bezos, Jeffrey P', 'Berkshire Hathaway Inc', 'Buffett, Warren E', 'JPMorgan Chase & Company', 'Dimon, James', 'Health Insurance and Managed Care', 'United States']",68,Business,1,2018-01-30 12:46:41,Unknown,"The three companies will create a new venture with the goal of simplifying coverage for their employees, in a move that unsettled the health care world.",The New York Times,News,https://www.nytimes.com/2018/01/30/technology/amazon-berkshire-hathaway-jpmorgan-health-care.html
,5a70635610f40f00018be763,1452,By NEIL MacFARQUHAR and PETER BAKER,article,Trump’s Actions on Russia Draw Anger From Both Moscow and Washington,"['Russia', 'United States International Relations', 'Trump, Donald J', 'Putin, Vladimir V', 'Embargoes and Sanctions', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']",68,Foreign,12,2018-01-30 12:21:38,Europe,The administration outraged lawmakers by not imposing new sanctions while upsetting Moscow by releasing a list of senior Russian officials and oligarchs.,The New York Times,News,https://www.nytimes.com/2018/01/30/world/europe/kremlin-russia-trump-list.html
,5a705e5610f40f00018be74f,1133,By BEN SHPIGEL,article,A Fine How-Do-You-Do,"['Football', 'Super Bowl', 'Minnesota Vikings', 'Philadelphia Eagles', 'Minneapolis (Minn)']",68,Sports,8,2018-01-30 12:00:16,Pro Football,Minnesotans who envisioned a hometown championship party for the Vikings now must host fans of the team that knocked them out of the playoffs.,The New York Times,News,https://www.nytimes.com/2018/01/30/sports/football/super-bowl-eagles-fans.html
,5a70504a10f40f00018be72d,1425,By ALEXANDRA S. LEVINE,article,Unknown,['New York City'],68,Metro,0,2018-01-30 11:00:21,Unknown,"Tuesday: The president’s annual address, comic book club, and a super blue blood moon.",The New York Times,briefing,https://www.nytimes.com/2018/01/30/nyregion/new-york-today-state-of-the-union-blue-moon.html
,5a70503610f40f00018be72c,1423,By NICK CORASANITI,article,Construction Executive Named to Tackle New Jersey’s Train Problem,"['Corbett, Kevin S', 'New Jersey Transit', 'Railroads', 'Appointments and Executive Changes', 'Delays (Transportation)', 'Commuting', 'Murphy, Philip D (1957- )', 'New Jersey', 'New York City']",68,Metro,20,2018-01-30 11:00:01,Unknown,"Kevin Corbett, top executive at a global construction and engineering firm, is about to take over one of the worst commuter railroads in the country.",The New York Times,News,https://www.nytimes.com/2018/01/30/nyregion/new-jersey-transit.html
,5a704e5a10f40f00018be726,365,By MICHAEL BARBARO,article,Unknown,"['Terrorism', 'Politics and Government', 'Civilian Casualties', 'Afghanistan War (2001- )', 'Foreign Aid', 'Taliban', 'Afghanistan', 'Kabul (Afghanistan)', 'Pakistan', 'United States International Relations', 'International Relations']",68,Podcasts,0,2018-01-30 10:52:06,The Daily,"After the U.S. government said it would cut millions of dollars’ worth of security aid to Pakistan, violence in Afghanistan escalated. Are the two connected?",The New York Times,briefing,https://www.nytimes.com/2018/01/30/podcasts/the-daily/afghanistan-pakistan-aid.html
,5a704cbc10f40f00018be721,890,By ZEYNEP TUFEKCI,article,The Latest Data Privacy Debacle,"['Data Storage', 'Privacy', 'Mobile Applications']",66,OpEd,0,2018-01-30 10:45:13,Unknown,"The saga of Strava, an app that inadvertently revealed the locations of military personnel, is the latest sign that we need better control over our data.",The New York Times,Op-Ed,https://www.nytimes.com/2018/01/30/opinion/strava-privacy.html
,5a704cbd10f40f00018be722,1596,By MAX BOOT,article,The American Who Predicted Tet,"['Vietnam War', 'Presidential Election of 1968', 'Lansdale, Edward G', 'Vietnam']",68,OpEd,0,2018-01-30 10:45:12,Unknown,Edward Lansdale understood the Vietnam War better than anyone and tried to point out the tragic mistakes. Too bad no one listened.,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/30/opinion/american-tet-offensive-lansdale.html
,5a70494610f40f00018be717,840,"By ANUPAM B. JENA, AAKASH JAIN and TANNER R. HICKS",article,Do ‘Fast and Furious’ Movies Cause a Rise in Speeding?,"['The Fast and the Furious (Movie)', 'Speed Limits and Speeding', 'Traffic and Parking Violations', 'Violence (Media and Entertainment)', 'Movies', 'Crime and Criminals']",67,Upshot,0,2018-01-30 10:30:23,Unknown,"Evidence suggests you may want to be more cautious near theaters in April 2020, when “Fast and Furious 9” is expected to arrive. ",The New York Times,News,https://www.nytimes.com/2018/01/30/upshot/do-fast-and-furious-movies-cause-a-rise-in-speeding.html
,5a7043a610f40f00018be707,672,By GIOVANNI RUSSONELLO,article,James Corden Responds to Nikki Haley’s Grammys Criticism,"['Corden, James (1978- )', 'Clinton, Hillary Rodham', 'Haley, Nikki R', 'Colbert, Stephen', 'Jay-Z', 'Meyers, Seth', 'Mueller, Robert S III', 'Late Night with Seth Meyers (TV Program)', 'Late Show with Stephen Colbert (TV Program)', 'The Late Late Show with Craig Ferguson (TV Program)']",64,Culture,0,2018-01-30 10:06:25,Television,"After Hillary Clinton appeared on the Grammys, the U.N. ambassador tweeted that the awards show should not “ruin great music with trash.” James Corden fired back.",The New York Times,News,https://www.nytimes.com/2018/01/30/arts/television/james-corden-nikki-haley-grammys.html
,5a7042a210f40f00018be704,815,By TIM McKEOUGH,article,The D.I.Y. Country House,"['Home Repairs and Improvements', 'Interior Design and Furnishings', 'Real Estate and Housing (Residential)', 'Do It Yourself', 'Litchfield (Conn)']",68,RealEstate,1,2018-01-30 10:02:06,Unknown,Buying a home in Connecticut seemed like a good idea to two longtime Manhattanites — so long as the renovation required was mostly aesthetic.,The New York Times,News,https://www.nytimes.com/2018/01/30/realestate/diy-country-house-litchfield-connecticut.html
,5a70424210f40f00018be6fc,1201,By MARGARET COKER and FALIH HASSAN,article,"After Defeat of ISIS, Iraq’s Stability Faces Its Next Test: Elections","['Iraq', 'Elections', 'Politics and Government', 'Shiite Muslims', 'Sunni Muslims', 'Islamic Dawa Party', 'Abadi, Haider al-', 'Maliki, Nuri Kamal al-', 'Islamic State in Iraq and Syria (ISIS)']",66,Foreign,10,2018-01-30 10:00:22,Middle East,"Prime Minister Abadi is a national hero, but in Iraq’s tricky sectarian system, that doesn’t mean he will win the election.",The New York Times,News,https://www.nytimes.com/2018/01/30/world/middleeast/iraq-election-abadi.html
,5a70423f10f40f00018be6f8,1495,By LUCAS PETERSON,article,Practical Tips for Traveling to (and Around) China,"['China', 'Travel and Vacations', 'Visas']",68,Travel,9,2018-01-30 10:00:22,Unknown,A handful of practical tips to help make sure your next trip to the world’s most populous country is smooth sailing from start to finish.,The New York Times,News,https://www.nytimes.com/2018/01/30/travel/china-tips-visas-vpn-phone.html
,5a70424110f40f00018be6fa,1558,By MICHELLE DEAN,article,Fogged In,"['Computers and the Internet', 'Fire and Fury: Inside the Trump White House (Book)', 'Watergate Affair', 'Twitter']",66,Magazine,13,2018-01-30 10:00:21,Unknown,"The chaotic spirit of the internet — in which every claim is disputed, every authority fallible — keeps creeping further into American life.",The New York Times,News,https://www.nytimes.com/2018/01/30/magazine/it-getting-harder-to-sort-the-credible-from-the-incredible.html
,5a70422c10f40f00018be6f2,2139,By ROBBIE MYERS,article,The Plight of Working Women,"[""That's What She Said: What Men Need to Know (and Women Need to Tell Them) About Working Together (Book)"", 'Lipman, Joanne', 'Women and Girls', 'Workplace Environment', 'Discrimination', 'Books and Literature']",66,BookReview,16,2018-01-30 10:00:02,Book Review,"“That’s What She Said,” by the former USA Today editor in chief Joanne Lipman, tackles gender politics at work with sympathy and reams of data.",The New York Times,Review,https://www.nytimes.com/2018/01/30/books/review/joanne-lipman-thats-what-she-said-women-at-work.html
,5a70422c10f40f00018be6f3,1110,By BEE SHAPIRO,article,"Sorry, but There’s No Contact High","['Cannabis Foods and Products', 'Marijuana', 'Skin', 'Cosmetics and Toiletries', 'Hemp']",65,Styles,5,2018-01-30 10:00:02,Unknown,CBD from the cannabis plant is the buzziest skin care ingredient of the year. The beauty business is not about to miss out.,The New York Times,News,https://www.nytimes.com/2018/01/30/style/cbd-oil-beauty-cannabis-pain-relief.html
,5a70260710f40f00018be6c3,113,By NATALIE PROULX,article,Murals,[],67,Learning,0,2018-01-30 08:00:00,Unknown,Can art be an act of resistance?,The New York Times,News,https://www.nytimes.com/2018/01/30/learning/murals.html
,5a70229610f40f00018be6ba,1500,By KRISTIN WONG,article,The 6 Steps to Turning Setbacks Into Advantages,"['Type R: Transformative Resilience for Thriving in a Turbulent World (Book)', 'Marston, Ama', 'Careers and Professions', 'Marston, Stephanie', 'Labor and Jobs', 'Hiring and Promotion', 'Books and Literature']",68,Smarter Living,0,2018-01-30 07:45:21,Unknown,"People experience six distinct stages of turning adversity into growth. These stages apply to organizations, families, communities and individuals.",The New York Times,News,https://www.nytimes.com/2018/01/30/smarter-living/six-stages-of-setbacks-help-growth.html
,5a70188310f40f00018be69d,252,By NATALIE PROULX,article,Teaching Activities for: ‘This Flu Season Is the Worst in Nearly a Decade’,[],68,Learning,0,2018-01-30 07:02:22,Unknown,"What do we know about this year’s dominant virus, H3N2?",The New York Times,News,https://www.nytimes.com/2018/01/30/learning/teaching-activities-for-this-flu-season-is-the-worst-in-nearly-a-decade.html
,5a6ff86510f40f00018be651,1723,By JASON HOROWITZ,article,"Bye-Bye, Bunga Bunga. Hello, Berlusconi the Elder.","['Berlusconi, Silvio', 'Italy', 'Elections', 'Politics and Government']",68,Foreign,4,2018-01-30 04:45:20,Europe,"A master of reinvention, the three-time former prime minister is poised to come out a winner in Italy’s election. Just spare him the Trump comparisons.",The New York Times,News,https://www.nytimes.com/2018/01/29/world/europe/berlusconi-italy-election.html
,5a6fdfb710f40f00018be633,900,By DEB AMLEN,article,Like Most Pet Dogs,"['Crossword Puzzles', 'Demolition', 'Dogs', 'Get Out (Movie)']",68,Games,0,2018-01-30 03:00:01,Unknown,Emily Carroll rewards our good behavior.,The New York Times,News,https://www.nytimes.com/2018/01/29/crosswords/daily-puzzle-2018-01-30.html
,5a6fdfb710f40f00018be632,1038,By SEAN T. COLLINS,article,"‘The Alienist’ Season 1, Episode 2: Darkness Descends","['Television', 'The Alienist (TV Program)']",66,Culture,0,2018-01-30 03:00:01,Television,"In an episode dominated by images of eyes, many of the most significant exchanges relied on little or no speech at all.",The New York Times,Review,https://www.nytimes.com/2018/01/29/arts/television/the-alienist-recap-a-fruitful-partnership.html
,5a6fcca610f40f00018be620,1123,By CHARLIE SAVAGE,article,"How to Get a Wiretap To Spy on Americans, And Why It Matters Now","['Surveillance of Citizens by Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Foreign Intelligence Surveillance Act (FISA)', 'Espionage and Intelligence Services', 'Foreign Intelligence Surveillance Court', 'House Committee on Intelligence', 'Justice Department', 'Nunes, Devin G', 'Page, Carter', 'Rosenstein, Rod J', 'Trump, Donald J']",68,Washington,14,2018-01-30 01:38:42,Politics,How do FISA wiretap applications work? A fight over a classified memo written by Republicans on the House Intelligence Committee has heightened interest in the topic.,The New York Times,News,https://www.nytimes.com/2018/01/29/us/politics/fisa-surveillance-applications-how-they-work.html
,5a6fcb0010f40f00018be61a,1290,By AMY CHOZICK,article,Celebrities Turn Awards Stages Into Soapboxes for ‘Resistance’,"['Celebrities', 'United States Politics and Government', 'Awards, Decorations and Honors', 'Clinton, Hillary Rodham', 'Fire and Fury: Inside the Trump White House (Book)', 'ABC Inc', 'Academy Awards (Oscars)', 'Grammy Awards', '#MeToo Movement', 'Trump, Donald J', 'Television']",65,Culture,1,2018-01-30 01:31:40,Unknown,Hillary Clinton’s cameo at the Grammys set off a debate about how far glitzy awards shows should go in needling Democrats’ favorite target.,The New York Times,News,https://www.nytimes.com/2018/01/29/arts/hillary-clinton-grammys-oscars.html
,5a6fc92e10f40f00018be617,1266,By MICHAEL D. SHEAR and JULIE HIRSCHFELD DAVIS,article,President’s Supporters Fear He Will Go Too Soft At State of Union Speech,"['Trump, Donald J', 'State of the Union Message (US)', 'Illegal Immigration', 'Republican Party', 'United States Politics and Government', 'Miller, Stephen (1985- )', 'Infrastructure (Public Works)']",68,Washington,12,2018-01-30 01:23:54,Politics,"White House signals have hard-line supporters worried that he will praise bipartisanship instead of ideology. The speech is at 9 p.m. ET, and we’ll have live coverage.",The New York Times,News,https://www.nytimes.com/2018/01/29/us/politics/trump-state-of-the-union-speech-preview.html
,5a6fc70210f40f00018be613,967,By NICHOLAS ST. FLEUR,article,Unknown,"['Space and Astronomy', 'Moon', 'Eclipses', 'Far East, South and Southeast Asia and Pacific Areas', 'United States', 'Australia']",67,Science,3,2018-01-30 01:14:37,Unknown,"On Wednesday, Earth will cast its shadow over the second full moon of January, making it turn red in a lunar eclipse. Here’s when and where you can see it.",The New York Times,News,https://www.nytimes.com/2018/01/29/science/super-blood-blue-moon-eclipse.html
,5a6fbcfb10f40f00018be5fe,859,By JULEANNA GLOVER,article,Are We Ready for a Third Party?,"['Third-Party Politics (US)', 'United States Politics and Government', 'Democratic Party', 'Republican Party']",66,OpEd,23,2018-01-30 00:31:51,Unknown,"Given the level of angst with the direction of the party, there’s never been a better time to start something new.",The New York Times,Op-Ed,https://www.nytimes.com/2018/01/29/opinion/republicans-third-party-.html
,5a6fba5410f40f00018be5f9,541,By THE EDITORIAL BOARD,article,Poland’s Holocaust Blame Bill,"['Poland', 'Holocaust and the Nazi Era', 'World War II (1939-45)', 'Concentration Camps', 'Auschwitz Concentration Camp', 'Law and Legislation']",68,Editorial,22,2018-01-30 00:20:32,Unknown,"In a wrongheaded effort to rewrite history, Poland’s Parliament is debating a bill to criminalize discussion of that nation’s role in the Holocaust.",The New York Times,Editorial,https://www.nytimes.com/2018/01/29/opinion/poland-holocaust-bill-parliament.html
,5a6fb92a10f40f00018be5f6,858,By BARI WEISS,article,Unknown,"['Haley, Nikki R', 'Fire and Fury: Inside the Trump White House (Book)', 'Grammy Awards', '#MeToo Movement', 'Sexual Harassment', 'Women and Girls', 'United Nations', 'Clinton, Hillary Rodham', 'Wolff, Michael (1953- )', 'Trump, Donald J']",68,OpEd,0,2018-01-30 00:15:34,Unknown,Imagine what the reaction would be to a rumor that Barack Obama’s ambassador to the United Nations was sleeping with him.,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/29/opinion/nikki-haley-slutshaming-clinton-grammys.html
,5a6fb4e210f40f00018be5e7,836,By DAVID BROOKS,article,The East  Germans of the  21st Century,"['Immigration and Emigration', 'Murray, Charles Alan (1943- )', 'Republican Party']",68,OpEd,23,2018-01-29 23:57:18,Unknown,The ethnic model embraced by immigration restrictionists has been a failure.,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/29/opinion/east-germany-immigration-usa.html
,5a6fb46d10f40f00018be5e6,856,By PAUL KRUGMAN,article,"Bubble, Bubble, Fraud And Trouble","['Bitcoin (Currency)', 'Virtual Currency']",68,OpEd,23,2018-01-29 23:55:20,Unknown,It’s a mania! It’s a cult! It’s Bitcoin!,The New York Times,Op-Ed,https://www.nytimes.com/2018/01/29/opinion/bitcoin-bubble-fraud.html
,5a6fac9510f40f00018be5d4,1186,By NICHOLAS FANDOS,article,Republicans Vote to Release  A Secret Memo,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Classified Information and State Secrets', 'Presidential Election of 2016', 'Trump, Donald J', 'House of Representatives', 'House Committee on Intelligence', 'Federal Bureau of Investigation', 'Rosenstein, Rod J', 'Page, Carter']",68,Washington,1,2018-01-29 23:21:52,Politics,"Disregarding Justice Department warnings, the House Intelligence Committee will release a secret memo questioning the origins of the Russia investigation.",The New York Times,News,https://www.nytimes.com/2018/01/29/us/politics/release-the-memo-vote-house-intelligence-republicans.html
,5a6fab2110f40f00018be5d3,758,By KENDRA PIERRE-LOUIS,article,"Tech Creates Homebodies, And Energy Use Declines","['Energy Efficiency', 'Telecommuting', 'Research']",66,Climate,15,2018-01-29 23:15:40,Unknown,A new study suggests that tech-fueled lifestyle changes that encourage Americans to travel less are saving energy. But the full picture may be murkier.,The New York Times,News,https://www.nytimes.com/2018/01/29/climate/americans-staying-home-energy.html
,5a6fa77810f40f00018be5cb,131,By ESTEFANÍA MICHEL,article,Another Missed Connection,"['Subways', 'Brooklyn (NYC)']",0,Metro,16,2018-01-29 23:00:01,Unknown,Hoping to catch a stranger’s eye on the way to a beer garden in Brooklyn.,The New York Times,News,https://www.nytimes.com/2018/01/29/nyregion/another-missed-connection.html
,5a6fa70510f40f00018be5ca,1360,Compiled by KELLY VIRELLA,article,"‘It’s Time for Canada to Grow Up’: As Nafta Talks Close, Canadians Take Stock","['Canada', 'North American Free Trade Agreement']",60,NewsDesk,0,2018-01-29 22:58:08,Unknown,Canadian readers tell us how they view Nafta and describe their vision of Canada’s path forward.,The New York Times,News,https://www.nytimes.com/2018/01/29/reader-center/its-time-for-canada-to-grow-up-as-nafta-talks-close-canadians-take-stock.html
,5a6fa55910f40f00018be5c4,1261,By KATIE ROGERS and MAGGIE HABERMAN,article,"First Lady, Rare Sight Since Reports of Trump Affair, Will Attend Speech","['Trump, Donald J', 'Trump, Melania', 'Adultery', 'Clifford, Stephanie (1979- )', 'United States Politics and Government', 'State of the Union Message (US)']",67,Washington,13,2018-01-29 22:51:01,Politics,"The reports of a payoff to an adult actress blindsided the first lady, who was furious with her husband, according to two people close to the couple.",The New York Times,News,https://www.nytimes.com/2018/01/29/us/politics/melania-trump-state-of-the-union.html
,5a6f9e7e10f40f00018be5b4,1856,By SHANE GOLDMACHER,article,Home Buyers’ Fees Pay for Lavish Gifts. Will New York Step In?,"['Title Insurance', 'Consumer Protection', 'Real Estate and Housing (Residential)', 'Real Estate (Commercial)', 'Law and Legislation', 'Amtrust Financial Services Inc', 'Department of Financial Services (NYS)', 'New York State', 'Vullo, Maria T (1963- )', 'Citi Field (Queens, NY)', 'Hunter, J Robert', 'Treuber, Robert']",67,Metro,1,2018-01-29 22:21:46,Unknown,"For years, title insurance companies have spent big to win clients, passing the costs to consumers. New York is now fighting to end the practice.",The New York Times,News,https://www.nytimes.com/2018/01/29/nyregion/title-insurance-new-york.html
,5a6f9da310f40f00018be5b0,1490,By HELENE COOPER,article,Attacks Belie U.S. Optimism In Afghan War,"['United States Defense and Military Forces', 'Afghanistan War (2001- )', 'Afghanistan', 'United States International Relations', 'State of the Union Message (US)', 'Defense Department', 'Taliban', 'Trump, Donald J']",68,Washington,1,2018-01-29 22:18:06,Politics,"In his State of the Union address, President Trump is expected to promote his strategy to win the war in Afghanistan. He’ll be the third president to do so.",The New York Times,News,https://www.nytimes.com/2018/01/29/us/politics/trump-afghanistan-war-elusive-victory.html
,5a6f9a5d10f40f00018be5a8,919,By THE LEARNING NETWORK,article,The State of the Union Address: A Place for Student Predictions and Reactions,[],68,Learning,0,2018-01-29 22:04:07,Unknown,What predictions can you make about the speech? What reactions do you have during and after? This forum is a place for teenagers to post both.,The New York Times,News,https://www.nytimes.com/2018/01/29/learning/state-of-the-union-address-student-predictions-reactions.html
